Client ID,IP,Name,Time,Latitude,Longitude
1813136810,209.52.88.110:18334,,20180330 17:50:41,49.26030412,-123.00510064
1813136810,209.52.88.110:18334,,20180330 17:50:42,49.26030408,-123.00510066
1813136810,209.52.88.110:18334,,20180330 17:50:42,49.2603789,-123.0055086
1813136810,209.52.88.110:18334,,20180330 17:50:43,49.2603041,-123.00510077
1813136810,209.52.88.110:18334,,20180330 17:50:44,49.2603041,-123.00510078
1813136810,209.52.88.110:18334,,20180330 17:50:45,49.26030411,-123.00510087
1813136810,209.52.88.110:18334,,20180330 17:50:46,49.26030412,-123.00510083
1813136810,209.52.88.110:18334,,20180330 17:50:47,49.26030411,-123.00510084
1813136810,209.52.88.110:18334,,20180330 17:50:48,49.26030409,-123.00510081
1813136810,209.52.88.110:18334,,20180330 17:50:49,49.26030411,-123.00510085
1813136810,209.52.88.110:18334,,20180330 17:50:50,49.26030414,-123.00510089
1813136810,209.52.88.110:18334,,20180330 17:50:51,49.26030412,-123.00510084
1813136810,209.52.88.110:18334,,20180330 17:50:52,49.26030415,-123.00510096
1813136810,209.52.88.110:18334,,20180330 17:50:53,49.26030415,-123.00510096
1813136810,209.52.88.110:18334,,20180330 17:50:54,49.26030416,-123.00510097
1813136810,209.52.88.110:18334,,20180330 17:50:55,49.26030421,-123.00510115
1813136810,209.52.88.110:18334,,20180330 17:50:56,49.26030421,-123.00510116
1813136810,209.52.88.110:18334,,20180330 17:50:57,49.26030423,-123.00510114
1813136810,209.52.88.110:18334,,20180330 17:50:58,49.26030423,-123.0051011
1813136810,209.52.88.110:18334,,20180330 17:50:59,49.26030422,-123.00510107
1813136810,209.52.88.110:18334,,20180330 17:51:00,49.2603042,-123.00510103
1813136810,209.52.88.110:18334,,20180330 17:51:01,49.26030422,-123.00510108
1813136810,209.52.88.110:18334,,20180330 17:51:02,49.2603042,-123.00510108
1813136810,209.52.88.110:18334,,20180330 17:51:02,49.2603789,-123.0055086
1813136810,209.52.88.110:18334,,20180330 17:51:03,49.2603042,-123.0051011
1813136810,209.52.88.110:18334,,20180330 17:51:04,49.26030418,-123.00510112
1813136810,209.52.88.110:18334,,20180330 17:51:05,49.26030418,-123.0051011
1813136810,209.52.88.110:18334,,20180330 17:51:06,49.26030415,-123.00510113
1813136810,209.52.88.110:18334,,20180330 17:51:07,49.26030416,-123.0051012
1813136810,209.52.88.110:18334,,20180330 17:51:08,49.26030408,-123.00510114
1813136810,209.52.88.110:18334,,20180330 17:51:09,49.26030407,-123.00510122
1813136810,209.52.88.110:18334,,20180330 17:51:10,49.26030403,-123.00510126
1813136810,209.52.88.110:18334,,20180330 17:51:11,49.26030398,-123.00510126
1813136810,209.52.88.110:18334,,20180330 17:51:12,49.26030395,-123.00510141
1813136810,209.52.88.110:18334,,20180330 17:51:13,49.26030395,-123.00510146
1813136810,209.52.88.110:18334,,20180330 17:51:14,49.26030389,-123.00510148
1813136810,209.52.88.110:18334,,20180330 17:51:15,49.26030383,-123.00510149
1813136810,209.52.88.110:18334,,20180330 17:51:16,49.26030382,-123.00510153
1813136810,209.52.88.110:18334,,20180330 17:51:17,49.26030378,-123.00510149
1813136810,209.52.88.110:18334,,20180330 17:51:18,49.26030375,-123.00510146
1813136810,209.52.88.110:18334,,20180330 17:51:19,49.26030375,-123.00510147
1813136810,209.52.88.110:18334,,20180330 17:51:20,49.26030377,-123.00510158
1813136810,209.52.88.110:18334,,20180330 17:51:21,49.26030378,-123.00510164
1813136810,209.52.88.110:18334,,20180330 17:51:22,49.26030379,-123.00510178
1813136810,209.52.88.110:18334,,20180330 17:51:23,49.2603038,-123.00510192
1813136810,209.52.88.110:18334,,20180330 17:51:23,49.2603789,-123.0055086
1813136810,209.52.88.110:18334,,20180330 17:51:24,49.2603038,-123.00510198
1813136810,209.52.88.110:18334,,20180330 17:51:25,49.26030376,-123.00510198
1813136810,209.52.88.110:18334,,20180330 17:51:26,49.26030371,-123.00510199
1813136810,209.52.88.110:18334,,20180330 17:51:27,49.2603037,-123.00510196
1813136810,209.52.88.110:18334,,20180330 17:51:28,49.26030371,-123.00510204
1813136810,209.52.88.110:18334,,20180330 17:51:29,49.26030371,-123.00510218
1813136810,209.52.88.110:18334,,20180330 17:51:30,49.26030373,-123.0051022
1813136810,209.52.88.110:18334,,20180330 17:51:31,49.26030369,-123.0051021
1813136810,209.52.88.110:18334,,20180330 17:51:32,49.26030367,-123.00510206
1813136810,209.52.88.110:18334,,20180330 17:51:33,49.26030367,-123.00510206
1813136810,209.52.88.110:18334,,20180330 17:51:34,49.26030368,-123.00510211
1813136810,209.52.88.110:18334,,20180330 17:51:35,49.26030372,-123.00510221
1813136810,209.52.88.110:18334,,20180330 17:51:36,49.26030372,-123.00510222
1813136810,209.52.88.110:18334,,20180330 17:51:37,49.26030376,-123.00510235
1813136810,209.52.88.110:18334,,20180330 17:51:38,49.26030457,-123.00510596
1813136810,209.52.88.110:18334,,20180330 17:51:39,49.26030356,-123.0051015
1813136810,209.52.88.110:18334,,20180330 17:51:40,49.26030405,-123.00510368
1813136810,209.52.88.110:18334,,20180330 17:51:41,49.26030404,-123.00510362
1813136810,209.52.88.110:18334,,20180330 17:51:42,49.26030425,-123.00510454
1813136810,209.52.88.110:18334,,20180330 17:51:43,49.26030447,-123.00510554
1813136810,209.52.88.110:18334,,20180330 17:51:43,49.2603789,-123.0055086
1813136810,209.52.88.110:18334,,20180330 17:51:44,49.26030479,-123.00510699
1813136810,209.52.88.110:18334,,20180330 17:51:45,49.26030485,-123.00510721
1813136810,209.52.88.110:18334,,20180330 17:51:46,49.26030498,-123.00510783
1813136810,209.52.88.110:18334,,20180330 17:51:47,49.26030504,-123.00510809
1813136810,209.52.88.110:18334,,20180330 17:51:48,49.26030505,-123.00510812
1813136810,209.52.88.110:18334,,20180330 17:51:49,49.26030507,-123.00510819
1813136810,209.52.88.110:18334,,20180330 17:51:50,49.2603051,-123.0051083
1813136810,209.52.88.110:18334,,20180330 17:51:51,49.26030511,-123.00510831
1813136810,209.52.88.110:18334,,20180330 17:51:52,49.26030513,-123.00510837
1813136810,209.52.88.110:18334,,20180330 17:51:53,49.26030509,-123.00510828
1813136810,209.52.88.110:18334,,20180330 17:51:54,49.2603051,-123.00510834
1813136810,209.52.88.110:18334,,20180330 17:51:55,49.26030515,-123.00510846
1813136810,209.52.88.110:18334,,20180330 17:51:56,49.26030516,-123.00510848
1813136810,209.52.88.110:18334,,20180330 17:51:57,49.26030518,-123.0051085
1813136810,209.52.88.110:18334,,20180330 17:51:58,49.26030515,-123.00510843
1813136810,209.52.88.110:18334,,20180330 17:51:59,49.2603052,-123.00510857
1813136810,209.52.88.110:18334,,20180330 17:52:00,49.26030522,-123.00510866
1813136810,209.52.88.110:18334,,20180330 17:52:01,49.26030523,-123.00510866
1813136810,209.52.88.110:18334,,20180330 17:52:02,49.26030525,-123.00510866
1813136810,209.52.88.110:18334,,20180330 17:52:03,49.26030526,-123.00510867
1813136810,209.52.88.110:18334,,20180330 17:52:03,49.2606369,-123.0053152
1813136810,209.52.88.110:18334,,20180330 17:52:04,49.26030528,-123.00510872
1813136810,209.52.88.110:18334,,20180330 17:52:05,49.26030529,-123.0051088
1813136810,209.52.88.110:18334,,20180330 17:52:06,49.26030533,-123.00510892
1813136810,209.52.88.110:18334,,20180330 17:52:07,49.26030535,-123.005109
1813136810,209.52.88.110:18334,,20180330 17:52:08,49.26030536,-123.00510905
1813136810,209.52.88.110:18334,,20180330 17:52:09,49.26030537,-123.00510906
1813136810,209.52.88.110:18334,,20180330 17:52:10,49.26030536,-123.00510903
1813136810,209.52.88.110:18334,,20180330 17:52:11,49.26030538,-123.00510912
1813136810,209.52.88.110:18334,,20180330 17:52:12,49.26030539,-123.00510916
1813136810,209.52.88.110:18334,,20180330 17:52:13,49.26030537,-123.00510912
1813136810,209.52.88.110:18334,,20180330 17:52:14,49.26030537,-123.00510915
1813136810,209.52.88.110:18334,,20180330 17:52:15,49.26030537,-123.00510915
1813136810,209.52.88.110:18334,,20180330 17:52:16,49.26030537,-123.00510914
1813136810,209.52.88.110:18334,,20180330 17:52:17,49.26030536,-123.00510913
1813136810,209.52.88.110:18334,,20180330 17:52:18,49.26030536,-123.00510914
1813136810,209.52.88.110:18334,,20180330 17:52:19,49.26030536,-123.00510915
1813136810,209.52.88.110:18334,,20180330 17:52:20,49.26030537,-123.00510916
1813136810,209.52.88.110:18334,,20180330 17:52:21,49.26030537,-123.00510918
1813136810,209.52.88.110:18334,,20180330 17:52:22,49.26030539,-123.00510922
1813136810,209.52.88.110:18334,,20180330 17:52:23,49.26030538,-123.00510919
1813136810,209.52.88.110:18334,,20180330 17:52:23,49.2605633,-123.0053163
1813136810,209.52.88.110:18334,,20180330 17:52:24,49.26030538,-123.00510918
1813136810,209.52.88.110:18334,,20180330 17:52:25,49.2603054,-123.00510926
1813136810,209.52.88.110:18334,,20180330 17:52:26,49.26030542,-123.00510929
1813136810,209.52.88.110:18334,,20180330 17:52:27,49.26030549,-123.00510952
1813136810,209.52.88.110:18334,,20180330 17:52:28,49.26030551,-123.00510959
1813136810,209.52.88.110:18334,,20180330 17:52:29,49.26030554,-123.00510967
1813136810,209.52.88.110:18334,,20180330 17:52:30,49.26030556,-123.00510974
1813136810,209.52.88.110:18334,,20180330 17:52:31,49.26030559,-123.0051098
1813136810,209.52.88.110:18334,,20180330 17:52:32,49.26030559,-123.0051098
1813136810,209.52.88.110:18334,,20180330 17:52:33,49.2603056,-123.00510982
1813136810,209.52.88.110:18334,,20180330 17:52:34,49.26030561,-123.00510985
1813136810,209.52.88.110:18334,,20180330 17:52:35,49.26030571,-123.0051101
1813136810,209.52.88.110:18334,,20180330 17:52:36,49.2603058,-123.00511031
1813136810,209.52.88.110:18334,,20180330 17:52:37,49.26030595,-123.00511066
1813136810,209.52.88.110:18334,,20180330 17:52:38,49.26030601,-123.00511081
1813136810,209.52.88.110:18334,,20180330 17:52:39,49.26030608,-123.00511099
1813136810,209.52.88.110:18334,,20180330 17:52:40,49.26030617,-123.00511122
1813136810,209.52.88.110:18334,,20180330 17:52:41,49.26030629,-123.00511149
1813136810,209.52.88.110:18334,,20180330 17:52:42,49.2603064,-123.00511178
1813136810,209.52.88.110:18334,,20180330 17:52:43,49.26030648,-123.00511199
1813136810,209.52.88.110:18334,,20180330 17:52:43,49.2605919,-123.0052799
1813136810,209.52.88.110:18334,,20180330 17:52:44,49.26032496,-123.0051945
1813136810,209.52.88.110:18334,,20180330 17:52:45,49.26033143,-123.00522348
1813136810,209.52.88.110:18334,,20180330 17:52:46,49.26033362,-123.00523334
1813136810,209.52.88.110:18334,,20180330 17:52:47,49.26033657,-123.0052467
1813136810,209.52.88.110:18334,,20180330 17:52:48,49.26033682,-123.00524782
1813136810,209.52.88.110:18334,,20180330 17:52:49,49.2603373,-123.00524998
1813136810,209.52.88.110:18334,,20180330 17:52:50,49.26033713,-123.00524928
1813136810,209.52.88.110:18334,,20180330 17:52:51,49.26033788,-123.00525261
1813136810,209.52.88.110:18334,,20180330 17:52:52,49.26033906,-123.00525789
1813136810,209.52.88.110:18334,,20180330 17:52:53,49.26033981,-123.00526121
1813136810,209.52.88.110:18334,,20180330 17:52:54,49.26034036,-123.00526367
1813136810,209.52.88.110:18334,,20180330 17:52:55,49.26034086,-123.00526589
1813136810,209.52.88.110:18334,,20180330 17:52:56,49.26034107,-123.00526684
1813136810,209.52.88.110:18334,,20180330 17:52:57,49.26034152,-123.00526885
1813136810,209.52.88.110:18334,,20180330 17:52:58,49.26034179,-123.00527012
1813136810,209.52.88.110:18334,,20180330 17:52:59,49.26034201,-123.00527116
1813136810,209.52.88.110:18334,,20180330 17:53:00,49.26034237,-123.00527275
1813136810,209.52.88.110:18334,,20180330 17:53:01,49.26034255,-123.00527355
1813136810,209.52.88.110:18334,,20180330 17:53:02,49.26034291,-123.00527531
1813136810,209.52.88.110:18334,,20180330 17:53:03,49.26034316,-123.00527639
1813136810,209.52.88.110:18334,,20180330 17:53:03,49.2609442,-123.0056344
1813136810,209.52.88.110:18334,,20180330 17:53:04,49.2603432,-123.00527656
1813136810,209.52.88.110:18334,,20180330 17:53:05,49.26034333,-123.00527715
1813136810,209.52.88.110:18334,,20180330 17:53:06,49.2603435,-123.00527788
1813136810,209.52.88.110:18334,,20180330 17:53:07,49.26034377,-123.00527907
1813136810,209.52.88.110:18334,,20180330 17:53:08,49.260344,-123.00528001
1813136810,209.52.88.110:18334,,20180330 17:53:09,49.26034417,-123.0052807
1813136810,209.52.88.110:18334,,20180330 17:53:10,49.26034435,-123.00528149
1813136810,209.52.88.110:18334,,20180330 17:53:11,49.26034449,-123.00528202
1813136810,209.52.88.110:18334,,20180330 17:53:12,49.26034476,-123.0052832
1813136810,209.52.88.110:18334,,20180330 17:53:13,49.2603449,-123.00528377
1813136810,209.52.88.110:18334,,20180330 17:53:14,49.26034601,-123.00528754
1813136810,209.52.88.110:18334,,20180330 17:53:15,49.26034774,-123.00529343
1813136810,209.52.88.110:18334,,20180330 17:53:16,49.26034919,-123.00529846
1813136810,209.52.88.110:18334,,20180330 17:53:17,49.26035059,-123.00530336
1813136810,209.52.88.110:18334,,20180330 17:53:18,49.26035109,-123.00530525
1813136810,209.52.88.110:18334,,20180330 17:53:19,49.26035102,-123.00530513
1813136810,209.52.88.110:18334,,20180330 17:53:19,49.2608285,-123.0056988
1813136810,209.52.88.110:18334,,20180330 17:53:20,49.26035113,-123.00530552
1813136810,209.52.88.110:18334,,20180330 17:53:21,49.26035111,-123.00530564
1813136810,209.52.88.110:18334,,20180330 17:53:22,49.26035171,-123.0053081
1813136810,209.52.88.110:18334,,20180330 17:53:23,49.26035225,-123.00531035
1813136810,209.52.88.110:18334,,20180330 17:53:24,49.26035265,-123.00531201
1813136810,209.52.88.110:18334,,20180330 17:53:25,49.26035327,-123.00531472
1813136810,209.52.88.110:18334,,20180330 17:53:26,49.26035376,-123.00531679
1813136810,209.52.88.110:18334,,20180330 17:53:27,49.26035422,-123.00531878
1813136810,209.52.88.110:18334,,20180330 17:53:28,49.26035458,-123.00532034
1813136810,209.52.88.110:18334,,20180330 17:53:29,49.26035509,-123.00532256
1813136810,209.52.88.110:18334,,20180330 17:53:30,49.26035554,-123.00532468
1813136810,209.52.88.110:18334,,20180330 17:53:31,49.26035596,-123.00532667
1813136810,209.52.88.110:18334,,20180330 17:53:32,49.26036089,-123.00534928
1813136810,209.52.88.110:18334,,20180330 17:53:33,49.2603652,-123.00536907
1813136810,209.52.88.110:18334,,20180330 17:53:34,49.26036482,-123.00536822
1813136810,209.52.88.110:18334,,20180330 17:53:35,49.26036587,-123.00537358
1813136810,209.52.88.110:18334,,20180330 17:53:36,49.26036793,-123.00538287
1813136810,209.52.88.110:18334,,20180330 17:53:37,49.26036976,-123.00539061
1813136810,209.52.88.110:18334,,20180330 17:53:38,49.26036987,-123.00539211
1813136810,209.52.88.110:18334,,20180330 17:53:39,49.26036955,-123.00539196
1813136810,209.52.88.110:18334,,20180330 17:53:40,49.26037035,-123.00539378
1813136810,209.52.88.110:18334,,20180330 17:53:40,49.2608982,-123.0056204
1813136810,209.52.88.110:18334,,20180330 17:53:41,49.26037099,-123.00539572
1813136810,209.52.88.110:18334,,20180330 17:53:42,49.26037104,-123.00539603
1813136810,209.52.88.110:18334,,20180330 17:53:43,49.2603708,-123.00539547
1813136810,209.52.88.110:18334,,20180330 17:53:44,49.26037092,-123.00539596
1813136810,209.52.88.110:18334,,20180330 17:53:45,49.26037102,-123.00539654
1813136810,209.52.88.110:18334,,20180330 17:53:46,49.26037108,-123.00539685
1813136810,209.52.88.110:18334,,20180330 17:53:47,49.26037115,-123.00539723
1813136810,209.52.88.110:18334,,20180330 17:53:48,49.26037123,-123.00539766
1813136810,209.52.88.110:18334,,20180330 17:53:49,49.26037126,-123.00539791
1813136810,209.52.88.110:18334,,20180330 17:53:50,49.26037138,-123.00539843
1813136810,209.52.88.110:18334,,20180330 17:53:51,49.26037143,-123.00539868
1813136810,209.52.88.110:18334,,20180330 17:53:52,49.26037153,-123.0053992
1813136810,209.52.88.110:18334,,20180330 17:53:53,49.26037166,-123.00539982
1813136810,209.52.88.110:18334,,20180330 17:53:54,49.26037174,-123.00540025
1813136810,209.52.88.110:18334,,20180330 17:53:55,49.26037179,-123.0054005
1813136810,209.52.88.110:18334,,20180330 17:53:56,49.26037186,-123.00540086
1813136810,209.52.88.110:18334,,20180330 17:53:57,49.2603719,-123.00540113
1813136810,209.52.88.110:18334,,20180330 17:53:58,49.26037199,-123.00540161
1813136810,209.52.88.110:18334,,20180330 17:53:59,49.26037208,-123.005402
1813136810,209.52.88.110:18334,,20180330 17:54:00,49.26037215,-123.0054024
1813136810,209.52.88.110:18334,,20180330 17:54:00,49.2610304,-123.005583
1813136810,209.52.88.110:18334,,20180330 17:54:01,49.26037223,-123.0054028
1813136810,209.52.88.110:18334,,20180330 17:54:02,49.26037236,-123.00540341
1813136810,209.52.88.110:18334,,20180330 17:54:03,49.26037246,-123.00540387
1813136810,209.52.88.110:18334,,20180330 17:54:04,49.26037255,-123.00540437
1813136810,209.52.88.110:18334,,20180330 17:54:05,49.26037259,-123.00540461
1813136810,209.52.88.110:18334,,20180330 17:54:06,49.2603726,-123.00540473
1813136810,209.52.88.110:18334,,20180330 17:54:07,49.26037263,-123.00540503
1813136810,209.52.88.110:18334,,20180330 17:54:08,49.26037271,-123.00540542
1813136810,209.52.88.110:18334,,20180330 17:54:09,49.26037283,-123.005406
1813136810,209.52.88.110:18334,,20180330 17:54:10,49.26037295,-123.00540664
1813136810,209.52.88.110:18334,,20180330 17:54:11,49.260373,-123.005407
1813136810,209.52.88.110:18334,,20180330 17:54:12,49.26037313,-123.00540762
1813136810,209.52.88.110:18334,,20180330 17:54:13,49.26037326,-123.0054083
1813136810,209.52.88.110:18334,,20180330 17:54:14,49.26037335,-123.00540871
1813136810,209.52.88.110:18334,,20180330 17:54:15,49.26037346,-123.00540913
1813136810,209.52.88.110:18334,,20180330 17:54:16,49.26037348,-123.00540927
1813136810,209.52.88.110:18334,,20180330 17:54:17,49.26037358,-123.00540983
1813136810,209.52.88.110:18334,,20180330 17:54:18,49.26037364,-123.00541006
1813136810,209.52.88.110:18334,,20180330 17:54:19,49.26037371,-123.00541049
1813136810,209.52.88.110:18334,,20180330 17:54:20,49.26037375,-123.00541074
1813136810,209.52.88.110:18334,,20180330 17:54:20,49.260949,-123.0056345
1813136810,209.52.88.110:18334,,20180330 17:54:21,49.26037379,-123.00541091
1813136810,209.52.88.110:18334,,20180330 17:54:22,49.26037386,-123.0054113
1813136810,209.52.88.110:18334,,20180330 17:54:23,49.26037394,-123.00541166
1813136810,209.52.88.110:18334,,20180330 17:54:24,49.26037403,-123.00541219
1813136810,209.52.88.110:18334,,20180330 17:54:25,49.26037411,-123.0054126
1813136810,209.52.88.110:18334,,20180330 17:54:26,49.26037417,-123.00541297
1813136810,209.52.88.110:18334,,20180330 17:54:27,49.26037421,-123.00541322
1813136810,209.52.88.110:18334,,20180330 17:54:28,49.2603743,-123.0054137
1813136810,209.52.88.110:18334,,20180330 17:54:29,49.26037443,-123.00541431
1813136810,209.52.88.110:18334,,20180330 17:54:30,49.26037454,-123.00541499
1813136810,209.52.88.110:18334,,20180330 17:54:31,49.26037461,-123.00541529
1813136810,209.52.88.110:18334,,20180330 17:54:32,49.26037471,-123.0054158
1813136810,209.52.88.110:18334,,20180330 17:54:33,49.26037478,-123.00541619
1813136810,209.52.88.110:18334,,20180330 17:54:34,49.26037486,-123.00541665
1813136810,209.52.88.110:18334,,20180330 17:54:35,49.26037493,-123.00541708
1813136810,209.52.88.110:18334,,20180330 17:54:36,49.26037497,-123.00541724
1813136810,209.52.88.110:18334,,20180330 17:54:37,49.260375,-123.00541742
1813136810,209.52.88.110:18334,,20180330 17:54:38,49.26037507,-123.00541778
1813136810,209.52.88.110:18334,,20180330 17:54:39,49.26037507,-123.00541777
1813136810,209.52.88.110:18334,,20180330 17:54:40,49.26037515,-123.00541812
1813136810,209.52.88.110:18334,,20180330 17:54:40,49.2603729,-123.0055032
1813136810,209.52.88.110:18334,,20180330 17:54:41,49.26037515,-123.00541812
1813136810,209.52.88.110:18334,,20180330 17:54:42,49.26037523,-123.00541852
1813136810,209.52.88.110:18334,,20180330 17:54:43,49.26037533,-123.00541891
1813136810,209.52.88.110:18334,,20180330 17:54:44,49.26037543,-123.00541936
1813136810,209.52.88.110:18334,,20180330 17:54:45,49.26037548,-123.00541951
1813136810,209.52.88.110:18334,,20180330 17:54:46,49.26037556,-123.0054198
1813136810,209.52.88.110:18334,,20180330 17:54:47,49.26037563,-123.0054201
1813136810,209.52.88.110:18334,,20180330 17:54:48,49.26037571,-123.00542049
1813136810,209.52.88.110:18334,,20180330 17:54:49,49.26037581,-123.005421
1813136810,209.52.88.110:18334,,20180330 17:54:50,49.26037591,-123.00542146
1813136810,209.52.88.110:18334,,20180330 17:54:51,49.26037595,-123.0054217
1813136810,209.52.88.110:18334,,20180330 17:54:52,49.26037598,-123.00542184
1813136810,209.52.88.110:18334,,20180330 17:54:53,49.26037606,-123.00542219
1813136810,209.52.88.110:18334,,20180330 17:54:54,49.26037612,-123.00542243
1813136810,209.52.88.110:18334,,20180330 17:54:55,49.26037622,-123.00542286
1813136810,209.52.88.110:18334,,20180330 17:54:56,49.26037624,-123.00542296
1813136810,209.52.88.110:18334,,20180330 17:54:57,49.26037625,-123.00542298
1813136810,209.52.88.110:18334,,20180330 17:54:58,49.26037626,-123.00542308
1813136810,209.52.88.110:18334,,20180330 17:54:59,49.26037627,-123.00542313
1813136810,209.52.88.110:18334,,20180330 17:55:00,49.26037628,-123.00542317
1813136810,209.52.88.110:18334,,20180330 17:55:01,49.26037627,-123.00542314
1813136810,209.52.88.110:18334,,20180330 17:55:01,49.2603264,-123.0056335
1813136810,209.52.88.110:18334,,20180330 17:55:02,49.26037627,-123.00542316
1813136810,209.52.88.110:18334,,20180330 17:55:03,49.26037627,-123.0054232
1813136810,209.52.88.110:18334,,20180330 17:55:04,49.26037629,-123.0054233
1813136810,209.52.88.110:18334,,20180330 17:55:05,49.26037629,-123.00542328
1813136810,209.52.88.110:18334,,20180330 17:55:06,49.26037629,-123.00542333
1813136810,209.52.88.110:18334,,20180330 17:55:07,49.26037629,-123.00542332
1813136810,209.52.88.110:18334,,20180330 17:55:08,49.26037629,-123.00542332
1813136810,209.52.88.110:18334,,20180330 17:55:09,49.26037629,-123.00542331
1813136810,209.52.88.110:18334,,20180330 17:55:10,49.26037629,-123.00542333
1813136810,209.52.88.110:18334,,20180330 17:55:11,49.26037631,-123.00542339
1813136810,209.52.88.110:18334,,20180330 17:55:12,49.26037633,-123.00542355
1813136810,209.52.88.110:18334,,20180330 17:55:13,49.26037632,-123.00542357
1813136810,209.52.88.110:18334,,20180330 17:55:14,49.26037634,-123.00542364
1813136810,209.52.88.110:18334,,20180330 17:55:15,49.26037634,-123.00542364
1813136810,209.52.88.110:18334,,20180330 17:55:16,49.26037634,-123.00542364
1813136810,209.52.88.110:18334,,20180330 17:55:17,49.26037634,-123.00542368
1813136810,209.52.88.110:18334,,20180330 17:55:18,49.26037637,-123.00542381
1813136810,209.52.88.110:18334,,20180330 17:55:19,49.26037643,-123.0054241
1813136810,209.52.88.110:18334,,20180330 17:55:20,49.26037646,-123.0054242
1813136810,209.52.88.110:18334,,20180330 17:55:20,49.2629539,-123.0083073
1813136810,209.52.88.110:18334,,20180330 17:55:21,49.26041225,-123.00543241
1813136810,209.52.88.110:18334,,20180330 17:55:22,49.2605565,-123.00576168
1813136810,209.52.88.110:18334,,20180330 17:55:23,49.26062697,-123.00579658
1813136810,209.52.88.110:18334,,20180330 17:55:24,49.26081933,-123.00570183
1813136810,209.52.88.110:18334,,20180330 17:55:25,49.26083525,-123.00557809
1813136810,209.52.88.110:18334,,20180330 17:55:26,49.26083431,-123.00546854
1813136810,209.52.88.110:18334,,20180330 17:55:27,49.26072018,-123.00534451
1813136810,209.52.88.110:18334,,20180330 17:55:28,49.26074912,-123.00525817
1813136810,209.52.88.110:18334,,20180330 17:55:29,49.26074915,-123.00514586
1813136810,209.52.88.110:18334,,20180330 17:55:30,49.26070827,-123.00497953
1813136810,209.52.88.110:18334,,20180330 17:55:31,49.26067131,-123.00486972
1813136810,209.52.88.110:18334,,20180330 17:55:32,49.26072789,-123.00474218
1813136810,209.52.88.110:18334,,20180330 17:55:33,49.26069698,-123.00460162
1813136810,209.52.88.110:18334,,20180330 17:55:34,49.26066402,-123.00450309
1813136810,209.52.88.110:18334,,20180330 17:55:35,49.26066604,-123.00439302
1813136810,209.52.88.110:18334,,20180330 17:55:36,49.2606104,-123.00429423
1813136810,209.52.88.110:18334,,20180330 17:55:37,49.26047855,-123.00435158
1813136810,209.52.88.110:18334,,20180330 17:55:38,49.26041455,-123.00433521
1813136810,209.52.88.110:18334,,20180330 17:55:38,49.263703,-123.0090836
1813136810,209.52.88.110:18334,,20180330 17:55:39,49.26036081,-123.00427807
1813136810,209.52.88.110:18334,,20180330 17:55:40,49.26029212,-123.00420954
1813136810,209.52.88.110:18334,,20180330 17:55:41,49.26011379,-123.00424344
1813136810,209.52.88.110:18334,,20180330 17:55:42,49.26006362,-123.00419753
1813136810,209.52.88.110:18334,,20180330 17:55:43,49.25994451,-123.00419021
1813136810,209.52.88.110:18334,,20180330 17:55:44,49.25986406,-123.00417459
1813136810,209.52.88.110:18334,,20180330 17:55:45,49.25977809,-123.00419474
1813136810,209.52.88.110:18334,,20180330 17:55:46,49.25970389,-123.00419977
1813136810,209.52.88.110:18334,,20180330 17:55:47,49.25960012,-123.00419882
1813136810,209.52.88.110:18334,,20180330 17:55:48,49.25952485,-123.00419621
1813136810,209.52.88.110:18334,,20180330 17:55:48,49.2672267,-123.0081022
1813136810,209.52.88.110:18334,,20180330 17:55:49,49.2594524,-123.00419004
1813136810,209.52.88.110:18334,,20180330 17:55:50,49.25947944,-123.0041634
1813136810,209.52.88.110:18334,,20180330 17:55:51,49.25943427,-123.00417048
1813136810,209.52.88.110:18334,,20180330 17:55:52,49.25939507,-123.00417539
1813136810,209.52.88.110:18334,,20180330 17:55:53,49.25938093,-123.0041832
1813136810,209.52.88.110:18334,,20180330 17:55:54,49.25936449,-123.00419257
1813136810,209.52.88.110:18334,,20180330 17:55:55,49.25937475,-123.00418725
1813136810,209.52.88.110:18334,,20180330 17:55:56,49.2593748,-123.00417679
1813136810,209.52.88.110:18334,,20180330 17:55:57,49.25935192,-123.00416393
1813136810,209.52.88.110:18334,,20180330 17:55:58,49.25934704,-123.00415452
1813136810,209.52.88.110:18334,,20180330 17:55:59,49.25938453,-123.00414871
1813136810,209.52.88.110:18334,,20180330 17:56:00,49.25937808,-123.00414365
1813136810,209.52.88.110:18334,,20180330 17:56:01,49.25938719,-123.0041262
1813136810,209.52.88.110:18334,,20180330 17:56:02,49.25937057,-123.00414522
1813136810,209.52.88.110:18334,,20180330 17:56:03,49.25934742,-123.00416987
1813136810,209.52.88.110:18334,,20180330 17:56:04,49.25934775,-123.0041608
1813136810,209.52.88.110:18334,,20180330 17:56:05,49.2593406,-123.00415965
1813136810,209.52.88.110:18334,,20180330 17:56:06,49.25934191,-123.00416204
1813136810,209.52.88.110:18334,,20180330 17:56:07,49.25932652,-123.00416203
1813136810,209.52.88.110:18334,,20180330 17:56:07,49.2672267,-123.0081022
1813136810,209.52.88.110:18334,,20180330 17:56:08,49.25932117,-123.00416611
1813136810,209.52.88.110:18334,,20180330 17:56:09,49.25932521,-123.00416026
1813136810,209.52.88.110:18334,,20180330 17:56:10,49.25929418,-123.00415519
1813136810,209.52.88.110:18334,,20180330 17:56:11,49.25927868,-123.00416199
